product_title,average_rating,total_reviews,review_author,review_rating,review_date,review_text
Apple AirPods with Charging Case (Wired),4.8,26820,*elleG,3,20-May-21,I have them for a little over a year & they are not keeping a charge. I didn't buy the extended warranty bc I thought more of Apple. Guess I was wrong. Might try a different brand next time & buy the warranty.
Apple AirPods with Charging Case (Wired),4.8,26820,Dawn Hodgkins,5,10-Apr-21,I have used them many of times. The price is fantastic!
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,30-May-21,Long battery life and has really great sound quality
Apple AirPods with Charging Case (Wired),4.8,26820,CB,1,14-Apr-21,One of the airpods does not work
Apple AirPods with Charging Case (Wired),4.8,26820,Coop,4,27-Apr-21,"These sound great but if you want to use these for something that will require a lot of movement(running, etc) just save your money and by the second generation AirPods that will stick in your ear better."
Apple AirPods with Charging Case (Wired),4.8,26820,Osvaldo Silverio,5,16-Apr-21,"Muy buenos y excelentes, sonido claro y la forma de carga es mas práctico"
Apple AirPods with Charging Case (Wired),4.8,26820,Stephen Luke perry,2,8-Apr-21,"Case stopped charging the pods after a few weeks. Useless after that, sound is fair to poor but doesn’t turn up loud enough to block other sound out."
Apple AirPods with Charging Case (Wired),4.8,26820,TCD,4,26-Apr-21,product was good
Apple AirPods with Charging Case (Wired),4.8,26820,Kendra,5,9-May-21,"I was a little skeptical at first, but these are like brand new."
Apple AirPods with Charging Case (Wired),4.8,26820,Judith Stevens,5,19-Apr-21,I bought three of these for my grandkids. They find them very helpful do use. They give clear sound and are easy to recharge and to wear.
Apple AirPods with Charging Case (Wired),4.8,26820,Godlovesmia,4,17-Apr-21,great product love them!!
Apple AirPods with Charging Case (Wired),4.8,26820,Amanda,5,26-Apr-21,Best wireless headphones!!! Worth the money!!
Apple AirPods with Charging Case (Wired),4.8,26820,Sprite,5,27-Apr-21,They’re perfect lol
Apple AirPods with Charging Case (Wired),4.8,26820,Kaitlin Griffin,5,3-May-21,"These AirPods are great! They don’t have a built in noise cancellation, like the pros, but they still have a great sound quality and battery life!"
Apple AirPods with Charging Case (Wired),4.8,26820,Dawn Spade,1,9-Apr-21,Took very good care of them. Surprised that both the left and right will not work together. And the right still is patchy. Disappointed for the cost.
Apple AirPods with Charging Case (Wired),4.8,26820,claire,1,10-Apr-21,"I returned these... From the minute we opened them up they were broken (chipped, one side didn’t work) so I returned them and still have not gotten a refund…?"
Apple AirPods with Charging Case (Wired),4.8,26820,James E.,5,28-Apr-21,"Despite a few people that say they are not better then GEN 1.... my experience is they totally are. Gen 1 I would lose connectivity if I put my phone in my pocket. And the battery life sucked. These are far superior, and better then the Pro as well. The Pro are a big disappointment with their lack of bass. These are the way to go, for now"
Apple AirPods with Charging Case (Wired),4.8,26820,TATO,5,13-May-21,Para escuchar música desde mi iphone
Apple AirPods with Charging Case (Wired),4.8,26820,Ramón Ureña,5,30-May-21,"Nice service, the product as expected!"
Apple AirPods with Charging Case (Wired),4.8,26820,Paula Valdez,4,30-Apr-21,Me gustó mucho .
Apple AirPods with Charging Case (Wired),4.8,26820,Jonathan mann,5,11-Apr-21,I love them so much and they are tuff as well
Apple AirPods with Charging Case (Wired),4.8,26820,Sara Martin,1,13-May-21,These feel very cheap one of the airpods did not work do not buy
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,30-Apr-21,Awesome product
Apple AirPods with Charging Case (Wired),4.8,26820,Sherketia keys,5,2-Jun-21,Great buy
Apple AirPods with Charging Case (Wired),4.8,26820,Stephanie,5,29-May-21,"Amazing! These are the real deal. Great battery life, sound quality, and fit!"
Apple AirPods with Charging Case (Wired),4.8,26820,Magna Fonseca,5,31-May-21,Good
Apple AirPods with Charging Case (Wired),4.8,26820,phil falls,5,7-May-21,"I received these faster then expected, so that's a plus. There is so many you can chose from but I though these would be pretty good. I wasn't disappointed. I highly recommend these eye buds."
Apple AirPods with Charging Case (Wired),4.8,26820,Mya Guerrero,5,27-Apr-21,It is amazing
Apple AirPods with Charging Case (Wired),4.8,26820,Kindle Customer,5,20-Apr-21,Good purchase!
Apple AirPods with Charging Case (Wired),4.8,26820,Annalewis17,5,8-May-21,"My husband loves it. The only annoying thing is when he’s wearing them and talking to me with them (like me on the phone, him with the AirPods) I can hear EVERYTHING. Very annoying."
Apple AirPods with Charging Case (Wired),4.8,26820,Jane G.,5,4-May-21,Love them I don’t know how I lived without them
Apple AirPods with Charging Case (Wired),4.8,26820,RICO O MARSHALL,1,13-Apr-21,Right ear no sounds Dissapointed
Apple AirPods with Charging Case (Wired),4.8,26820,Andrew Burciaga,5,4-May-21,It sounds in my ear and it feels very comfortable. It does not fall out. The apple pro Falls on the floor all the time so I enjoy these headphones better.
Apple AirPods with Charging Case (Wired),4.8,26820,Carmen Turner,5,16-Apr-21,These are great my son loves them.
Apple AirPods with Charging Case (Wired),4.8,26820,hariharaprasad,5,27-Apr-21,Good product
Apple AirPods with Charging Case (Wired),4.8,26820,Elizabeth Moote,5,7-Apr-21,"Love these, have had them for a month, haven't even charged it yet!"
Apple AirPods with Charging Case (Wired),4.8,26820,Dana G.,3,20-Apr-21,I've had these since December of 2020 and as of April they are charging at different rates or not at all in the case is not charging at all sometimes basically they're not charging
Apple AirPods with Charging Case (Wired),4.8,26820,Timothy Lehman,1,4-May-21,"As noted in a number of other reviews, they worked well for a short period but then developed an issue with consistently charging. I'd have them in a fully charged case after minimal use, when I went to use them again, the right would be fully charged and the left would be at 0 (the case still showed as having charge). I have to take the left one in and out of the case a number of times before it shows as charging. I missed the Amazon return window. Apple has now returned my same airpods twice despite confirming over the phone that they would replace them. The same issue persists."
Apple AirPods with Charging Case (Wired),4.8,26820,Pamela,5,6-May-21,My daughter love them
Apple AirPods with Charging Case (Wired),4.8,26820,Porsha Buchanan,5,19-Apr-21,I love them.
Apple AirPods with Charging Case (Wired),4.8,26820,Dalgis Cruz,4,26-May-21,Estan muy buenos
Apple AirPods with Charging Case (Wired),4.8,26820,K Maile Moore,4,17-Apr-21,I love everything about these except the battery life. I am on calls most of the day and the battery wears out after about 3 1/2 hours. I had to get a second pair so that one is always charging. However the ability to be able to walk around while on calls or listening to music has been wonderful and the sound quality is much better than what I get through my computer or through wired earphones. Only other downside is that my car likes to bat them out or my ears :)
Apple AirPods with Charging Case (Wired),4.8,26820,NECOLE LAWTON,1,28-Apr-21,The product stopped working 5 days after I could return. Waste of money!
Apple AirPods with Charging Case (Wired),4.8,26820,Michelle fellows,5,19-Apr-21,It working good!!
Apple AirPods with Charging Case (Wired),4.8,26820,Tracey,5,11-Apr-21,Like all Apple products they are really nice. I would think that the battery life would be longer. The charge less is OK as long as you’re in the case. But when they’re in your ear you’re lucky to get 45 minutes.
Apple AirPods with Charging Case (Wired),4.8,26820,KevinE0422,5,17-May-21,Love the sound quality on the pods. No issues.
Apple AirPods with Charging Case (Wired),4.8,26820,Cocoa Manigault,5,13-Apr-21,I love them
Apple AirPods with Charging Case (Wired),4.8,26820,Damontae,5,27-May-21,It was good quality for the costs
Apple AirPods with Charging Case (Wired),4.8,26820,greg robinson,5,13-Apr-21,Worked good
Apple AirPods with Charging Case (Wired),4.8,26820,angelica aguirre,1,12-Apr-21,AirPods stop working after a month very disappointed
Apple AirPods with Charging Case (Wired),4.8,26820,Coffeemate,3,8-May-21,They were ok they broke within a few weeks of buying them
Apple AirPods with Charging Case (Wired),4.8,26820,Leandra,5,12-Apr-21,Just like photo vase also from Amazon AirPods are very loud just how I like them they are real the charging case I just bought because I didn’t like how the dot was at the top of the case but other than that they are worth it trust me
Apple AirPods with Charging Case (Wired),4.8,26820,Trevor Vanden Berg,5,11-Apr-21,ya they're airpods.
Apple AirPods with Charging Case (Wired),4.8,26820,Kristina Myers,5,27-May-21,"Great very loud, but someone stole them😔"
Apple AirPods with Charging Case (Wired),4.8,26820,Dan D.,1,1-May-21,Junk
Apple AirPods with Charging Case (Wired),4.8,26820,Tristan OBannon,5,8-Apr-21,Great Prices And No Complaints On The Quality .
Apple AirPods with Charging Case (Wired),4.8,26820,Adam,1,17-May-21,Horrible ...... they sent knock off case and wouldnt charge
Apple AirPods with Charging Case (Wired),4.8,26820,Garry,5,27-May-21,Easy to use buy it you can't go wrong
Apple AirPods with Charging Case (Wired),4.8,26820,Maria,5,25-May-21,"Really like these ear buds. They fit my ears well, are very comfortable, and have good sound quality. I got these as a Christmas gift- so they’re six months old and I’ve had no problems. :)"
Apple AirPods with Charging Case (Wired),4.8,26820,Rose Rider,5,2-Jun-21,All good
Apple AirPods with Charging Case (Wired),4.8,26820,Mitzi Land,5,4-May-21,Excellent purchase. I love them.
Apple AirPods with Charging Case (Wired),4.8,26820,Alexis N.,5,9-Apr-21,Good headphones. Pretty loud
Apple AirPods with Charging Case (Wired),4.8,26820,Lushana Joseph,5,19-May-21,It’s good until now I’m using it.
Apple AirPods with Charging Case (Wired),4.8,26820,Ellie,5,26-Apr-21,I didn’t want to pay a fortune for these things so I purchased what I could afford with these and added a little plastic ear adapter that cost me about $3. Perfect! Sound is really nice and the piece itself is comfortable and secure in my ears.
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,24-Apr-21,They were delivered right away!
Apple AirPods with Charging Case (Wired),4.8,26820,Cardell,3,18-May-21,Battery life only last 3hrs. They are light and stay in my ear very well. Noise cancellation is non existent! Overall worth the $123 mainly because Siri is easier to use
Apple AirPods with Charging Case (Wired),4.8,26820,Auston H,4,14-May-21,"I ordered these because my old ones were broken beyond repair. I am not sure why, but they die very fast and one side will run very low before the other. I wouldn’t say the sound quality is any better than the headphones that used to come with the phones, to be honest. I noticed the wired ones cancel out more noise than these do. It could just be the pair I have but I wouldn’t purchase them again."
Apple AirPods with Charging Case (Wired),4.8,26820,Casey M. Keathley,5,10-Apr-21,These are really great for every day use. They hold their charge for a long time and they are comfortable. They work well for running but they don't feel as secure as the Pros. The case is easy to carry but I would suggest getting a protective case.
Apple AirPods with Charging Case (Wired),4.8,26820,Anthony Lopez,5,27-Apr-21,"These airpods are really good, the sound quality is amazing. I LOVE THEM'!"
